"site_id","lat","lon","state","common_name","species_id","func_type","id","phenophase_id","phenophase","year","first_yes","prior_no","elev"
47777,40.165848,-105.129944,"CO","eastern cottonwood",976,"Deciduous broadleaf",293551,471,"Falling leaves",2025,271,19,1520
47777,40.165848,-105.129944,"CO","eastern cottonwood",976,"Deciduous broadleaf",293552,498,"Colored leaves",2025,271,19,1520
47777,40.165848,-105.129944,"CO","eastern cottonwood",976,"Deciduous broadleaf",293552,471,"Falling leaves",2025,271,19,1520
47777,40.165848,-105.129944,"CO","narrowleaf willow",1371,"Deciduous broadleaf",293767,498,"Colored leaves",2025,252,16,1520
47777,40.165848,-105.129944,"CO","narrowleaf willow",1371,"Deciduous broadleaf",293769,498,"Colored leaves",2025,252,16,1520
27474,29.784473,-90.114784,"LA","water tupelo ",940,"Deciduous broadleaf",293840,498,"Colored leaves",2025,247,14,1
27474,29.784473,-90.114784,"LA","water tupelo ",940,"Deciduous broadleaf",293840,471,"Falling leaves",2025,247,14,1
37196,41.814323,-88.070099,"IL","maidenhair tree",884,"Deciduous broadleaf",294673,498,"Colored leaves",2025,244,9,206
37196,41.814323,-88.070099,"IL","eastern redbud",7,"Deciduous broadleaf",294674,498,"Colored leaves",2025,270,14,206
37196,41.814323,-88.070099,"IL","eastern redbud",7,"Deciduous broadleaf",294674,471,"Falling leaves",2025,270,14,206
8182,35.586998,-83.074631,"NC","red maple",3,"Deciduous broadleaf",295617,498,"Colored leaves",2025,251,1,1509
8182,35.586998,-83.074631,"NC","red maple",3,"Deciduous broadleaf",295617,471,"Falling leaves",2025,266,2,1509
1904,47.143215,-93.431,"MN","pin cherry",1189,"Deciduous broadleaf",295704,498,"Colored leaves",2025,230,7,391
1904,47.143215,-93.431,"MN","pin cherry",1189,"Deciduous broadleaf",295704,471,"Falling leaves",2025,249,5,391
1904,47.143215,-93.431,"MN","American red raspberry",1762,"Deciduous broadleaf",295780,498,"Colored leaves",2025,230,7,391
1904,47.143215,-93.431,"MN","American red raspberry",1762,"Deciduous broadleaf",295780,471,"Falling leaves",2025,237,7,391
41741,32.20813,-110.921295,"AZ","pineneedle milkweed",1437,"Drought deciduous broadleaf",296613,498,"Colored leaves",2025,259,5,760
48325,44.022629,-71.830719,"NH","bog blueberry",328,"Deciduous broadleaf",296644,498,"Colored leaves",2025,205,2,1441
48325,44.022629,-71.830719,"NH","bog blueberry",328,"Deciduous broadleaf",296644,471,"Falling leaves",2025,218,2,1441
48438,44.020603,-71.835915,"NH","bog blueberry",328,"Deciduous broadleaf",296650,498,"Colored leaves",2025,187,5,1395
48438,44.020603,-71.835915,"NH","bog blueberry",328,"Deciduous broadleaf",296650,471,"Falling leaves",2025,214,3,1395
1904,47.143215,-93.431,"MN","common winterberry ",897,"Deciduous broadleaf",296694,498,"Colored leaves",2025,237,7,391
1904,47.143215,-93.431,"MN","common winterberry ",897,"Deciduous broadleaf",296694,471,"Falling leaves",2025,257,8,391
48458,44.026093,-71.830338,"NH","bog blueberry",328,"Deciduous broadleaf",296788,498,"Colored leaves",2025,207,2,1447
48481,42.374924,-71.056396,"MA","horse chestnut",1716,"Deciduous broadleaf",297041,498,"Colored leaves",2025,233,4,7
48481,42.374924,-71.056396,"MA","horse chestnut",1716,"Deciduous broadleaf",297041,471,"Falling leaves",2025,225,7,7
48481,42.374924,-71.056396,"MA","pin oak",989,"Deciduous broadleaf",297043,498,"Colored leaves",2025,211,7,7
48481,42.374924,-71.056396,"MA","pin oak",989,"Deciduous broadleaf",297043,471,"Falling leaves",2025,211,7,7
48481,42.374924,-71.056396,"MA","black walnut",80,"Deciduous broadleaf",297046,498,"Colored leaves",2025,218,7,7
48481,42.374924,-71.056396,"MA","black walnut",80,"Deciduous broadleaf",297046,471,"Falling leaves",2025,225,7,7
48481,42.374924,-71.056396,"MA","American basswood",93,"Deciduous broadleaf",297047,498,"Colored leaves",2025,197,7,7
48481,42.374924,-71.056396,"MA","American basswood",93,"Deciduous broadleaf",297047,471,"Falling leaves",2025,197,7,7
48481,42.374924,-71.056396,"MA","American elm",1048,"Deciduous broadleaf",297048,471,"Falling leaves",2025,204,7,7
48481,42.374924,-71.056396,"MA","red maple",3,"Deciduous broadleaf",297049,498,"Colored leaves",2025,190,7,7
48596,44.602188,-124.027145,"OR","red elderberry",325,"Deciduous broadleaf",297430,498,"Colored leaves",2025,265,7,36
48596,44.602188,-124.027145,"OR","red huckleberry",1059,"Deciduous broadleaf",297431,498,"Colored leaves",2025,216,7,36
48596,44.602188,-124.027145,"OR","red huckleberry",1059,"Deciduous broadleaf",297431,471,"Falling leaves",2025,265,7,36
48596,44.602188,-124.027145,"OR","red alder",63,"Deciduous broadleaf",297434,498,"Colored leaves",2025,265,7,36
47365,43.657509,-73.22747,"VT","Morrow's honeysuckle",1471,"Deciduous broadleaf",297606,498,"Colored leaves",2025,241,12,129
47365,43.657509,-73.22747,"VT","Morrow's honeysuckle",1471,"Deciduous broadleaf",297606,471,"Falling leaves",2025,241,12,129
47365,43.657509,-73.22747,"VT","Morrow's honeysuckle",1471,"Deciduous broadleaf",297607,498,"Colored leaves",2025,229,22,129
47365,43.657509,-73.22747,"VT","Morrow's honeysuckle",1471,"Deciduous broadleaf",297607,471,"Falling leaves",2025,241,12,129
47365,43.657509,-73.22747,"VT","Morrow's honeysuckle",1471,"Deciduous broadleaf",297608,498,"Colored leaves",2025,241,12,129
47365,43.657509,-73.22747,"VT","Morrow's honeysuckle",1471,"Deciduous broadleaf",297608,471,"Falling leaves",2025,241,12,129
43308,42.375237,-71.144234,"MA","maidenhair tree",884,"Deciduous broadleaf",297646,498,"Colored leaves",2025,216,6,9
43308,42.375237,-71.144234,"MA","maidenhair tree",884,"Deciduous broadleaf",297646,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","northern red oak",102,"Deciduous broadleaf",297665,498,"Colored leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","northern red oak",102,"Deciduous broadleaf",297665,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","maidenhair tree",884,"Deciduous broadleaf",297666,498,"Colored leaves",2025,216,6,9
43308,42.375237,-71.144234,"MA","maidenhair tree",884,"Deciduous broadleaf",297666,471,"Falling leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","maidenhair tree",884,"Deciduous broadleaf",297667,498,"Colored leaves",2025,230,7,9
43308,42.375237,-71.144234,"MA","maidenhair tree",884,"Deciduous broadleaf",297667,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","paper birch",99,"Deciduous broadleaf",297668,498,"Colored leaves",2025,223,7,9
43308,42.375237,-71.144234,"MA","paper birch",99,"Deciduous broadleaf",297668,471,"Falling leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","white oak",100,"Deciduous broadleaf",297669,498,"Colored leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","white oak",100,"Deciduous broadleaf",297669,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","white oak",100,"Deciduous broadleaf",297670,498,"Colored leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","white oak",100,"Deciduous broadleaf",297670,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","paper birch",99,"Deciduous broadleaf",297671,498,"Colored leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","paper birch",99,"Deciduous broadleaf",297671,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","sugar maple",61,"Deciduous broadleaf",297672,498,"Colored leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","sugar maple",61,"Deciduous broadleaf",297672,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","flowering dogwood",12,"Deciduous broadleaf",297673,498,"Colored leaves",2025,223,7,9
43308,42.375237,-71.144234,"MA","flowering dogwood",12,"Deciduous broadleaf",297673,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","flowering dogwood",12,"Deciduous broadleaf",297674,498,"Colored leaves",2025,230,7,9
43308,42.375237,-71.144234,"MA","flowering dogwood",12,"Deciduous broadleaf",297674,471,"Falling leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","northern red oak",102,"Deciduous broadleaf",297675,498,"Colored leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","northern red oak",102,"Deciduous broadleaf",297675,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","northern red oak",102,"Deciduous broadleaf",297676,498,"Colored leaves",2025,230,7,9
43308,42.375237,-71.144234,"MA","northern red oak",102,"Deciduous broadleaf",297676,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","flowering dogwood",12,"Deciduous broadleaf",297677,498,"Colored leaves",2025,223,7,9
43308,42.375237,-71.144234,"MA","flowering dogwood",12,"Deciduous broadleaf",297677,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","sugar maple",61,"Deciduous broadleaf",297678,498,"Colored leaves",2025,223,7,9
43308,42.375237,-71.144234,"MA","sugar maple",61,"Deciduous broadleaf",297678,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","sugar maple",61,"Deciduous broadleaf",297679,498,"Colored leaves",2025,237,5,9
43308,42.375237,-71.144234,"MA","sugar maple",61,"Deciduous broadleaf",297679,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","paper birch",99,"Deciduous broadleaf",297680,498,"Colored leaves",2025,230,7,9
43308,42.375237,-71.144234,"MA","paper birch",99,"Deciduous broadleaf",297680,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","paper birch",99,"Deciduous broadleaf",297681,498,"Colored leaves",2025,232,2,9
43308,42.375237,-71.144234,"MA","paper birch",99,"Deciduous broadleaf",297681,471,"Falling leaves",2025,210,7,9
43308,42.375237,-71.144234,"MA","northern red oak",102,"Deciduous broadleaf",297682,498,"Colored leaves",2025,238,1,9
43308,42.375237,-71.144234,"MA","northern red oak",102,"Deciduous broadleaf",297682,471,"Falling leaves",2025,210,7,9
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297683,498,"Colored leaves",2025,223,7,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297683,471,"Falling leaves",2025,238,8,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297684,498,"Colored leaves",2025,216,13,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297684,471,"Falling leaves",2025,238,8,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297685,498,"Colored leaves",2025,223,7,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297685,471,"Falling leaves",2025,238,8,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297686,498,"Colored leaves",2025,223,7,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297686,471,"Falling leaves",2025,240,2,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297687,498,"Colored leaves",2025,216,13,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297687,471,"Falling leaves",2025,230,7,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297688,498,"Colored leaves",2025,223,7,12
48749,42.373653,-71.143356,"MA","flowering dogwood",12,"Deciduous broadleaf",297688,471,"Falling leaves",2025,251,7,12
48749,42.373653,-71.143356,"MA","white oak",100,"Deciduous broadleaf",297690,498,"Colored leaves",2025,230,7,12
48749,42.373653,-71.143356,"MA","white oak",100,"Deciduous broadleaf",297690,471,"Falling leaves",2025,244,4,12
48749,42.373653,-71.143356,"MA","white oak",100,"Deciduous broadleaf",297691,498,"Colored leaves",2025,238,8,12
48749,42.373653,-71.143356,"MA","white oak",100,"Deciduous broadleaf",297691,471,"Falling leaves",2025,238,8,12
48749,42.373653,-71.143356,"MA","sugar maple",61,"Deciduous broadleaf",297692,498,"Colored leaves",2025,240,2,12
48749,42.373653,-71.143356,"MA","sugar maple",61,"Deciduous broadleaf",297692,471,"Falling leaves",2025,240,2,12
48749,42.373653,-71.143356,"MA","paper birch",99,"Deciduous broadleaf",297693,498,"Colored leaves",2025,223,7,12
48749,42.373653,-71.143356,"MA","paper birch",99,"Deciduous broadleaf",297693,471,"Falling leaves",2025,223,7,12
48749,42.373653,-71.143356,"MA","sweetbay",923,"Deciduous broadleaf",297694,498,"Colored leaves",2025,240,2,12
48749,42.373653,-71.143356,"MA","sweetbay",923,"Deciduous broadleaf",297694,471,"Falling leaves",2025,240,2,12
48749,42.373653,-71.143356,"MA","sweetbay",923,"Deciduous broadleaf",297695,498,"Colored leaves",2025,244,4,12
48749,42.373653,-71.143356,"MA","sweetbay",923,"Deciduous broadleaf",297695,471,"Falling leaves",2025,251,7,12
48749,42.373653,-71.143356,"MA","sweetbay",923,"Deciduous broadleaf",297696,498,"Colored leaves",2025,230,7,12
48749,42.373653,-71.143356,"MA","sweetbay",923,"Deciduous broadleaf",297696,471,"Falling leaves",2025,258,7,12
48749,42.373653,-71.143356,"MA","maidenhair tree",884,"Deciduous broadleaf",297726,498,"Colored leaves",2025,230,7,12
48749,42.373653,-71.143356,"MA","maidenhair tree",884,"Deciduous broadleaf",297726,471,"Falling leaves",2025,238,8,12
48749,42.373653,-71.143356,"MA","sugar maple",61,"Deciduous broadleaf",297727,498,"Colored leaves",2025,230,7,12
48749,42.373653,-71.143356,"MA","sugar maple",61,"Deciduous broadleaf",297727,471,"Falling leaves",2025,230,7,12
48749,42.373653,-71.143356,"MA","sugar maple",61,"Deciduous broadleaf",297728,498,"Colored leaves",2025,238,8,12
48749,42.373653,-71.143356,"MA","sugar maple",61,"Deciduous broadleaf",297728,471,"Falling leaves",2025,238,8,12
48749,42.373653,-71.143356,"MA","black oak",1159,"Deciduous broadleaf",297729,498,"Colored leaves",2025,244,4,12
48749,42.373653,-71.143356,"MA","black oak",1159,"Deciduous broadleaf",297729,471,"Falling leaves",2025,244,4,12
48749,42.373653,-71.143356,"MA","black oak",1159,"Deciduous broadleaf",297730,498,"Colored leaves",2025,244,4,12
48749,42.373653,-71.143356,"MA","black oak",1159,"Deciduous broadleaf",297730,471,"Falling leaves",2025,240,2,12
48749,42.373653,-71.143356,"MA","blackgum",941,"Deciduous broadleaf",297731,498,"Colored leaves",2025,216,13,12
48749,42.373653,-71.143356,"MA","blackgum",941,"Deciduous broadleaf",297731,471,"Falling leaves",2025,230,7,12
48749,42.373653,-71.143356,"MA","blackgum",941,"Deciduous broadleaf",297732,498,"Colored leaves",2025,230,7,12
48749,42.373653,-71.143356,"MA","blackgum",941,"Deciduous broadleaf",297732,471,"Falling leaves",2025,230,7,12
48749,42.373653,-71.143356,"MA","white oak",100,"Deciduous broadleaf",297736,498,"Colored leaves",2025,238,8,12
48749,42.373653,-71.143356,"MA","white oak",100,"Deciduous broadleaf",297736,471,"Falling leaves",2025,238,8,12
48750,42.374542,-71.146736,"MA","maidenhair tree",884,"Deciduous broadleaf",297739,498,"Colored leaves",2025,230,7,15
48750,42.374542,-71.146736,"MA","maidenhair tree",884,"Deciduous broadleaf",297739,471,"Falling leaves",2025,230,7,15
48750,42.374542,-71.146736,"MA","northern red oak",102,"Deciduous broadleaf",297740,498,"Colored leaves",2025,231,1,15
48750,42.374542,-71.146736,"MA","northern red oak",102,"Deciduous broadleaf",297740,471,"Falling leaves",2025,231,1,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297741,498,"Colored leaves",2025,244,6,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297741,471,"Falling leaves",2025,231,1,15
48750,42.374542,-71.146736,"MA","paper birch",99,"Deciduous broadleaf",297742,498,"Colored leaves",2025,223,7,15
48750,42.374542,-71.146736,"MA","paper birch",99,"Deciduous broadleaf",297742,471,"Falling leaves",2025,223,7,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297743,498,"Colored leaves",2025,238,7,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297743,471,"Falling leaves",2025,238,7,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297744,498,"Colored leaves",2025,230,7,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297744,471,"Falling leaves",2025,244,6,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297745,498,"Colored leaves",2025,244,6,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297745,471,"Falling leaves",2025,251,3,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297746,498,"Colored leaves",2025,244,6,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297746,471,"Falling leaves",2025,231,1,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297748,498,"Colored leaves",2025,251,3,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297748,471,"Falling leaves",2025,251,3,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297749,498,"Colored leaves",2025,223,7,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297749,471,"Falling leaves",2025,223,7,15
48750,42.374542,-71.146736,"MA","northern red oak",102,"Deciduous broadleaf",297751,498,"Colored leaves",2025,230,7,15
48750,42.374542,-71.146736,"MA","northern red oak",102,"Deciduous broadleaf",297751,471,"Falling leaves",2025,223,7,15
48750,42.374542,-71.146736,"MA","black oak",1159,"Deciduous broadleaf",297752,498,"Colored leaves",2025,248,4,15
48750,42.374542,-71.146736,"MA","black oak",1159,"Deciduous broadleaf",297752,471,"Falling leaves",2025,248,4,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297753,498,"Colored leaves",2025,230,7,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297753,471,"Falling leaves",2025,238,7,15
48750,42.374542,-71.146736,"MA","flowering dogwood",12,"Deciduous broadleaf",297754,498,"Colored leaves",2025,223,7,15
48750,42.374542,-71.146736,"MA","flowering dogwood",12,"Deciduous broadleaf",297754,471,"Falling leaves",2025,223,7,15
48750,42.374542,-71.146736,"MA","black oak",1159,"Deciduous broadleaf",297755,498,"Colored leaves",2025,230,7,15
48750,42.374542,-71.146736,"MA","black oak",1159,"Deciduous broadleaf",297755,471,"Falling leaves",2025,230,7,15
48750,42.374542,-71.146736,"MA","maidenhair tree",884,"Deciduous broadleaf",297757,498,"Colored leaves",2025,223,7,15
48750,42.374542,-71.146736,"MA","maidenhair tree",884,"Deciduous broadleaf",297757,471,"Falling leaves",2025,223,7,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297758,498,"Colored leaves",2025,244,6,15
48750,42.374542,-71.146736,"MA","sugar maple",61,"Deciduous broadleaf",297758,471,"Falling leaves",2025,244,6,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297759,498,"Colored leaves",2025,251,3,15
48750,42.374542,-71.146736,"MA","white oak",100,"Deciduous broadleaf",297759,471,"Falling leaves",2025,231,1,15
48788,35.587189,-83.363899,"NC","tuliptree",82,"Deciduous broadleaf",298353,498,"Colored leaves",2025,234,7,879
48788,35.587189,-83.363899,"NC","yellow birch",97,"Deciduous broadleaf",298354,498,"Colored leaves",2025,257,3,879
48788,35.587189,-83.363899,"NC","yellow birch",97,"Deciduous broadleaf",298355,498,"Colored leaves",2025,251,9,879
48788,35.587189,-83.363899,"NC","red maple",3,"Deciduous broadleaf",298356,498,"Colored leaves",2025,227,23,879
48788,35.587189,-83.363899,"NC","sweet birch",98,"Deciduous broadleaf",298357,498,"Colored leaves",2025,257,3,879
48788,35.587189,-83.363899,"NC","red maple",3,"Deciduous broadleaf",298360,498,"Colored leaves",2025,227,23,879
48788,35.587189,-83.363899,"NC","red maple",3,"Deciduous broadleaf",298361,498,"Colored leaves",2025,227,23,879
48788,35.587189,-83.363899,"NC","northern red oak",102,"Deciduous broadleaf",298362,498,"Colored leaves",2025,265,5,879
48788,35.587189,-83.363899,"NC","red maple",3,"Deciduous broadleaf",298363,498,"Colored leaves",2025,251,9,879
48788,35.587189,-83.363899,"NC","red maple",3,"Deciduous broadleaf",298364,498,"Colored leaves",2025,227,23,879
48788,35.587189,-83.363899,"NC","yellow birch",97,"Deciduous broadleaf",298365,498,"Colored leaves",2025,251,9,879
48788,35.587189,-83.363899,"NC","sweet birch",98,"Deciduous broadleaf",298366,498,"Colored leaves",2025,251,9,879
48788,35.587189,-83.363899,"NC","tuliptree",82,"Deciduous broadleaf",298367,498,"Colored leaves",2025,254,3,879
48788,35.587189,-83.363899,"NC","tuliptree",82,"Deciduous broadleaf",298368,498,"Colored leaves",2025,254,3,879
48788,35.587189,-83.363899,"NC","tuliptree",82,"Deciduous broadleaf",298368,471,"Falling leaves",2025,265,5,879
48788,35.587189,-83.363899,"NC","mountain magnolia",1184,"Deciduous broadleaf",298370,498,"Colored leaves",2025,234,7,879
48788,35.587189,-83.363899,"NC","sweet birch",98,"Deciduous broadleaf",298371,498,"Colored leaves",2025,251,9,879
48788,35.587189,-83.363899,"NC","northern red oak",102,"Deciduous broadleaf",298372,498,"Colored leaves",2025,260,3,879
48788,35.587189,-83.363899,"NC","northern red oak",102,"Deciduous broadleaf",298373,498,"Colored leaves",2025,257,3,879
48788,35.587189,-83.363899,"NC","sweet birch",98,"Deciduous broadleaf",298374,498,"Colored leaves",2025,251,9,879
48788,35.587189,-83.363899,"NC","sweet birch",98,"Deciduous broadleaf",298374,471,"Falling leaves",2025,265,5,879
8902,35.520927,-83.309875,"NC","sweet birch",98,"Deciduous broadleaf",299116,498,"Colored leaves",2025,257,30,637
8902,35.520927,-83.309875,"NC","sweet birch",98,"Deciduous broadleaf",299116,471,"Falling leaves",2025,257,30,637
49061,38.345627,-75.605598,"MD","flowering dogwood",12,"Deciduous broadleaf",299867,471,"Falling leaves",2025,247,1,9
23738,35.664925,-105.927788,"NM","alderleaf mountain-mahogany",1343,"Semi-evergreen broadleaf",300295,471,"Falling leaves",2025,204,12,2188
1904,47.143215,-93.431,"MN","American mountain ash",91,"Deciduous broadleaf",300807,498,"Colored leaves",2025,257,7,391
1904,47.143215,-93.431,"MN","black chokeberry",1849,"Deciduous broadleaf",301476,498,"Colored leaves",2025,237,7,391
1904,47.143215,-93.431,"MN","black chokeberry",1849,"Deciduous broadleaf",301476,471,"Falling leaves",2025,244,7,391
6399,37.978359,-122.126457,"CA","California wildrose",1161,"Deciduous broadleaf",302854,471,"Falling leaves",2025,202,4,65
6399,37.978359,-122.126457,"CA","arroyo willow",717,"Deciduous broadleaf",302855,498,"Colored leaves",2025,254,3,65
6399,37.978359,-122.126457,"CA","arroyo willow",717,"Deciduous broadleaf",302855,471,"Falling leaves",2025,188,4,65
6399,37.978359,-122.126457,"CA","narrowleaf willow",1371,"Deciduous broadleaf",302856,498,"Colored leaves",2025,233,3,65
6399,37.978359,-122.126457,"CA","narrowleaf willow",1371,"Deciduous broadleaf",302856,471,"Falling leaves",2025,188,4,65
6399,37.978359,-122.126457,"CA","narrowleaf willow",1371,"Deciduous broadleaf",302857,498,"Colored leaves",2025,240,3,65
6399,37.978359,-122.126457,"CA","narrowleaf willow",1371,"Deciduous broadleaf",302857,471,"Falling leaves",2025,202,4,65
22311,32.33926,-110.981728,"AZ","pineneedle milkweed",1437,"Drought deciduous broadleaf",302942,498,"Colored leaves",2025,241,7,766
22311,32.33926,-110.981728,"AZ","pineneedle milkweed",1437,"Drought deciduous broadleaf",302942,471,"Falling leaves",2025,241,7,766
49956,38.646038,-120.6437,"CA","California black oak",765,"Deciduous broadleaf",304378,498,"Colored leaves",2025,251,7,692
49956,38.646038,-120.6437,"CA","California black oak",765,"Deciduous broadleaf",304378,471,"Falling leaves",2025,251,7,692
49956,38.646038,-120.6437,"CA","California black oak",765,"Deciduous broadleaf",304848,498,"Colored leaves",2025,230,7,692
49956,38.646038,-120.6437,"CA","California black oak",765,"Deciduous broadleaf",304848,471,"Falling leaves",2025,258,7,692
49956,38.646038,-120.6437,"CA","California black oak",765,"Deciduous broadleaf",304849,498,"Colored leaves",2025,237,7,692
49956,38.646038,-120.6437,"CA","California black oak",765,"Deciduous broadleaf",304849,471,"Falling leaves",2025,265,7,692
48555,33.813538,-84.28347,"GA","devil's darning needles",835,"Deciduous broadleaf",305070,498,"Colored leaves",2025,241,15,309
48555,33.813538,-84.28347,"GA","trumpet honeysuckle",920,"Deciduous broadleaf",305077,498,"Colored leaves",2025,213,12,309
48555,33.813538,-84.28347,"GA","oakleaf hydrangea",1822,"Deciduous broadleaf",305078,498,"Colored leaves",2025,226,13,309
50209,38.508274,-90.360184,"MO","eastern redbud",7,"Deciduous broadleaf",305932,498,"Colored leaves",2025,253,7,171
50056,30.353901,-89.136078,"MS","red maple",3,"Deciduous broadleaf",306299,498,"Colored leaves",2025,254,16,6
8418,32.363758,-94.873947,"TX","rose of Sharon",1821,"Deciduous broadleaf",306374,498,"Colored leaves",2025,249,3,110
8418,32.363758,-94.873947,"TX","muscadine",2097,"Deciduous broadleaf",306375,498,"Colored leaves",2025,194,4,110
8418,32.363758,-94.873947,"TX","muscadine",2097,"Deciduous broadleaf",306375,471,"Falling leaves",2025,232,3,110
8418,32.363758,-94.873947,"TX","northern dewberry",1761,"Deciduous broadleaf",306377,498,"Colored leaves",2025,194,4,110
8418,32.363758,-94.873947,"TX","northern dewberry",1761,"Deciduous broadleaf",306377,471,"Falling leaves",2025,229,7,110
8836,35.686604,-83.537605,"TN","tuliptree",82,"Deciduous broadleaf",306392,498,"Colored leaves",2025,237,5,444
8836,35.686604,-83.537605,"TN","sweetgum",81,"Deciduous broadleaf",306394,498,"Colored leaves",2025,245,4,444
8836,35.686604,-83.537605,"TN","American hornbeam",823,"Deciduous broadleaf",306395,498,"Colored leaves",2025,245,4,444
8836,35.686604,-83.537605,"TN","sweet birch",98,"Deciduous broadleaf",306396,498,"Colored leaves",2025,251,6,444
8836,35.686604,-83.537605,"TN","sweet birch",98,"Deciduous broadleaf",306397,498,"Colored leaves",2025,237,5,444
8836,35.686604,-83.537605,"TN","American sycamore",970,"Deciduous broadleaf",306398,498,"Colored leaves",2025,245,4,444
8836,35.686604,-83.537605,"TN","tuliptree",82,"Deciduous broadleaf",306399,498,"Colored leaves",2025,237,5,444
8836,35.686604,-83.537605,"TN","tuliptree",82,"Deciduous broadleaf",306399,471,"Falling leaves",2025,265,5,444
8836,35.686604,-83.537605,"TN","American beech",79,"Deciduous broadleaf",306401,498,"Colored leaves",2025,251,6,444
50390,39.963856,-82.012428,"OH","eastern redbud",7,"Deciduous broadleaf",306448,498,"Colored leaves",2025,248,9,240
50390,39.963856,-82.012428,"OH","eastern redbud",7,"Deciduous broadleaf",306448,471,"Falling leaves",2025,265,6,240
50390,39.963856,-82.012428,"OH","eastern redbud",7,"Deciduous broadleaf",306449,498,"Colored leaves",2025,248,9,240
8418,32.363758,-94.873947,"TX","common pear",1364,"Deciduous broadleaf",307180,498,"Colored leaves",2025,222,4,110
8418,32.363758,-94.873947,"TX","common pear",1364,"Deciduous broadleaf",307180,471,"Falling leaves",2025,246,3,110
50373,42.387093,-71.107422,"MA","green ash",75,"Deciduous broadleaf",307410,498,"Colored leaves",2025,238,7,37
50373,42.387093,-71.107422,"MA","red maple",3,"Deciduous broadleaf",307411,498,"Colored leaves",2025,217,7,37
50373,42.387093,-71.107422,"MA","red maple",3,"Deciduous broadleaf",307411,471,"Falling leaves",2025,231,7,37
