"site_id","lat","lon","elev","state","common_name","species_id","func_type","id","phenophase","pheno_class_id","year","first_yes","prior_no"
30648,30.320589,-89.938156,3,"LA","Elliott's blueberry",1780,"Deciduous broadleaf",232160,"Flowers or flower buds",6,2024,63,6
30648,30.320589,-89.938156,3,"LA","Elliott's blueberry",1780,"Deciduous broadleaf",232163,"Flowers or flower buds",6,2021,359,4
30648,30.320589,-89.938156,3,"LA","Elliott's blueberry",1780,"Deciduous broadleaf",232163,"Flowers or flower buds",6,2023,349,7
30648,30.320589,-89.938156,3,"LA","Elliott's blueberry",1780,"Deciduous broadleaf",232163,"Flowers or flower buds",6,2024,365,7
30648,30.320589,-89.938156,3,"LA","American beautyberry",812,"Deciduous broadleaf",232165,"Breaking leaf buds",1,2021,71,6
30648,30.320589,-89.938156,3,"LA","American beautyberry",812,"Deciduous broadleaf",232165,"Breaking leaf buds",1,2022,70,7
30648,30.320589,-89.938156,3,"LA","American beautyberry",812,"Deciduous broadleaf",232165,"Breaking leaf buds",1,2023,58,7
30648,30.320589,-89.938156,3,"LA","American beautyberry",812,"Deciduous broadleaf",232165,"Breaking leaf buds",1,2024,57,7
30648,30.320589,-89.938156,3,"LA","American beautyberry",812,"Deciduous broadleaf",232165,"Flowers or flower buds",6,2020,100,6
30648,30.320589,-89.938156,3,"LA","American beautyberry",812,"Deciduous broadleaf",232165,"Flowers or flower buds",6,2022,63,7
30648,30.320589,-89.938156,3,"LA","American beautyberry",812,"Deciduous broadleaf",232165,"Flowers or flower buds",6,2023,51,7
30648,30.320589,-89.938156,3,"LA","American beautyberry",812,"Deciduous broadleaf",232165,"Flowers or flower buds",6,2024,125,16
34665,38.999882,-86.59021,281,"IN","Virginia bluebells",176,"Forb",232167,"Flowers or flower buds",6,2020,92,14
34665,38.999882,-86.59021,281,"IN","Virginia bluebells",176,"Forb",232167,"Flowers or flower buds",6,2021,81,15
34665,38.999882,-86.59021,281,"IN","Virginia bluebells",176,"Forb",232167,"Flowers or flower buds",6,2023,93,8
34665,38.999882,-86.59021,281,"IN","Virginia bluebells",176,"Forb",232167,"Flowers or flower buds",6,2024,108,6
34665,38.999882,-86.59021,281,"IN","wild bergamot",931,"Forb",232168,"Leaves (forbs)",3,2020,113,4
34665,38.999882,-86.59021,281,"IN","wild bergamot",931,"Forb",232168,"Leaves (forbs)",3,2021,96,30
34665,38.999882,-86.59021,281,"IN","wild bergamot",931,"Forb",232168,"Leaves (forbs)",3,2022,104,15
34665,38.999882,-86.59021,281,"IN","wild bergamot",931,"Forb",232168,"Leaves (forbs)",3,2024,100,18
34665,38.999882,-86.59021,281,"IN","eastern redbud",7,"Deciduous broadleaf",232170,"Flowers or flower buds",6,2020,109,7
34665,38.999882,-86.59021,281,"IN","eastern redbud",7,"Deciduous broadleaf",232170,"Flowers or flower buds",6,2021,83,17
34665,38.999882,-86.59021,281,"IN","eastern redbud",7,"Deciduous broadleaf",232170,"Flowers or flower buds",6,2022,89,10
34665,38.999882,-86.59021,281,"IN","eastern redbud",7,"Deciduous broadleaf",232170,"Flowers or flower buds",6,2024,60,13
34665,38.999882,-86.59021,281,"IN","apple",1208,"Deciduous broadleaf",232171,"Open flowers",7,2020,102,10
34665,38.999882,-86.59021,281,"IN","apple",1208,"Deciduous broadleaf",232171,"Open flowers",7,2021,101,5
34665,38.999882,-86.59021,281,"IN","apple",1208,"Deciduous broadleaf",232171,"Open flowers",7,2022,110,6
34665,38.999882,-86.59021,281,"IN","apple",1208,"Deciduous broadleaf",232171,"Open flowers",7,2023,103,8
34665,38.999882,-86.59021,281,"IN","apple",1208,"Deciduous broadleaf",232171,"Open flowers",7,2024,92,3
36747,40.38504,-74.80201,66,"NJ","eastern redbud",7,"Deciduous broadleaf",232192,"Flowers or flower buds",6,2020,99,7
37591,42.952702,-72.3311,156,"NH","red maple",3,"Deciduous broadleaf",232317,"Flowers or flower buds",6,2020,85,1
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Leaves",3,2020,118,11
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Leaves",3,2021,127,10
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Leaves",3,2022,130,20
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Leaves",3,2023,107,10
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Leaves",3,2024,112,4
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Flowers or flower buds",6,2020,98,15
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Flowers or flower buds",6,2021,101,14
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Flowers or flower buds",6,2022,94,12
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Flowers or flower buds",6,2023,107,10
37596,41.189075,-73.871567,28,"NY","flowering dogwood",12,"Deciduous broadleaf",232345,"Flowers or flower buds",6,2024,108,13
37574,34.18959,-110.0131,2008,"AZ","flowering dogwood",12,"Deciduous broadleaf",232347,"Leaves",3,2020,117,7
37574,34.18959,-110.0131,2008,"AZ","flowering dogwood",12,"Deciduous broadleaf",232347,"Leaves",3,2022,116,11
37574,34.18959,-110.0131,2008,"AZ","flowering dogwood",12,"Deciduous broadleaf",232347,"Leaves",3,2023,119,27
37574,34.18959,-110.0131,2008,"AZ","flowering dogwood",12,"Deciduous broadleaf",232347,"Flowers or flower buds",6,2020,110,21
37574,34.18959,-110.0131,2008,"AZ","flowering dogwood",12,"Deciduous broadleaf",232347,"Flowers or flower buds",6,2022,94,15
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Breaking leaf buds",1,2020,163,13
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Breaking leaf buds",1,2021,42,9
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Breaking leaf buds",1,2022,47,19
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Breaking leaf buds",1,2023,44,9
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Breaking leaf buds",1,2024,47,16
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Flowers or flower buds",6,2020,275,22
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Flowers or flower buds",6,2021,253,8
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Flowers or flower buds",6,2022,242,14
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Flowers or flower buds",6,2024,31,13
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Open flowers",7,2020,295,5
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Open flowers",7,2021,289,10
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Open flowers",7,2022,284,6
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232525,"Open flowers",7,2024,297,6
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Breaking leaf buds",1,2021,55,13
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Breaking leaf buds",1,2022,65,8
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Breaking leaf buds",1,2023,44,9
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Breaking leaf buds",1,2024,104,16
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Flowers or flower buds",6,2020,275,22
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Flowers or flower buds",6,2022,272,13
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Flowers or flower buds",6,2024,263,16
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Open flowers",7,2020,295,5
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Open flowers",7,2022,284,6
26079,30.451584,-88.655518,3,"MS","eastern baccharis",804,"Deciduous broadleaf",232526,"Open flowers",7,2024,297,6
37596,41.189075,-73.871567,28,"NY","red maple",3,"Deciduous broadleaf",232531,"Flowers or flower buds",6,2024,72,14
37596,41.189075,-73.871567,28,"NY","red maple",3,"Deciduous broadleaf",232531,"Open flowers",7,2022,80,6
37596,41.189075,-73.871567,28,"NY","red maple",3,"Deciduous broadleaf",232531,"Open flowers",7,2023,76,7
37596,41.189075,-73.871567,28,"NY","red maple",3,"Deciduous broadleaf",232531,"Open flowers",7,2024,72,14
37596,41.189075,-73.871567,28,"NY","northern spicebush",915,"Deciduous broadleaf",232535,"Breaking leaf buds",1,2020,84,1
37596,41.189075,-73.871567,28,"NY","northern spicebush",915,"Deciduous broadleaf",232535,"Breaking leaf buds",1,2021,104,9
37596,41.189075,-73.871567,28,"NY","northern spicebush",915,"Deciduous broadleaf",232535,"Breaking leaf buds",1,2022,110,16
37596,41.189075,-73.871567,28,"NY","northern spicebush",915,"Deciduous broadleaf",232535,"Breaking leaf buds",1,2024,108,13
37596,41.189075,-73.871567,28,"NY","northern spicebush",915,"Deciduous broadleaf",232535,"Flowers or flower buds",6,2022,80,6
37596,41.189075,-73.871567,28,"NY","northern spicebush",915,"Deciduous broadleaf",232535,"Flowers or flower buds",6,2023,76,7
30466,39.035595,-85.883705,177,"IN","apple",1208,"Deciduous broadleaf",232744,"Open flowers",7,2020,112,13
30466,39.035595,-85.883705,177,"IN","apple",1208,"Deciduous broadleaf",232744,"Open flowers",7,2021,99,5
30466,39.035595,-85.883705,177,"IN","apple",1208,"Deciduous broadleaf",232744,"Open flowers",7,2022,120,14
30466,39.035595,-85.883705,177,"IN","apple",1208,"Deciduous broadleaf",232744,"Open flowers",7,2023,103,9
30466,39.035595,-85.883705,177,"IN","apple",1208,"Deciduous broadleaf",232744,"Open flowers",7,2024,106,12
37649,39.077477,-77.12468,114,"MD","black walnut",80,"Deciduous broadleaf",232776,"Breaking leaf buds",1,2020,111,13
37667,40.128891,-74.680779,25,"NJ","flowering dogwood",12,"Deciduous broadleaf",232796,"Leaves",3,2020,105,4
37680,36.313011,-80.846756,375,"NC","flowering dogwood",12,"Deciduous broadleaf",232830,"Leaves",3,2020,90,6
37689,40.268185,-75.609009,117,"PA","red maple",3,"Deciduous broadleaf",232863,"Flowers or flower buds",6,2020,107,6
37689,40.268185,-75.609009,117,"PA","red maple",3,"Deciduous broadleaf",232863,"Open flowers",7,2020,129,3
37740,33.515034,-81.747826,144,"SC","American beautyberry",812,"Deciduous broadleaf",233026,"Flowers or flower buds",6,2020,139,11
36254,45.46212,-117.391373,1048,"OR","Goodding's willow",1163,"Deciduous broadleaf",233088,"Breaking leaf buds",1,2020,101,14
36254,45.46212,-117.391373,1048,"OR","blue elderberry",1015,"Deciduous broadleaf",233132,"Breaking leaf buds",1,2020,101,14
37760,35.688911,-83.747101,356,"TN","black walnut",80,"Deciduous broadleaf",233158,"Breaking leaf buds",1,2020,99,11
37624,37.823635,-85.98629,219,"KY","apple",1208,"Deciduous broadleaf",233197,"Open flowers",7,2020,89,5
37624,37.823635,-85.98629,219,"KY","apple",1208,"Deciduous broadleaf",233198,"Open flowers",7,2020,89,5
6481,42.456135,-72.344215,253,"MA","red maple",3,"Deciduous broadleaf",233207,"Flowers or flower buds",6,2021,86,2
6481,42.456135,-72.344215,253,"MA","red maple",3,"Deciduous broadleaf",233207,"Flowers or flower buds",6,2022,93,8
6481,42.456135,-72.344215,253,"MA","red maple",3,"Deciduous broadleaf",233207,"Flowers or flower buds",6,2023,91,4
6481,42.456135,-72.344215,253,"MA","red maple",3,"Deciduous broadleaf",233207,"Flowers or flower buds",6,2024,97,17
6481,42.456135,-72.344215,253,"MA","red maple",3,"Deciduous broadleaf",233207,"Open flowers",7,2020,95,2
6481,42.456135,-72.344215,253,"MA","red maple",3,"Deciduous broadleaf",233207,"Open flowers",7,2021,93,3
6481,42.456135,-72.344215,253,"MA","red maple",3,"Deciduous broadleaf",233207,"Open flowers",7,2022,98,3
6481,42.456135,-72.344215,253,"MA","red maple",3,"Deciduous broadleaf",233207,"Open flowers",7,2023,99,4
6481,42.456135,-72.344215,253,"MA","red maple",3,"Deciduous broadleaf",233207,"Open flowers",7,2024,101,4
37785,37.768044,-100.028831,782,"KS","black walnut",80,"Deciduous broadleaf",233256,"Breaking leaf buds",1,2020,104,7
37803,37.201202,-99.480789,565,"KS","apple",1208,"Deciduous broadleaf",233297,"Open flowers",7,2020,97,7
37845,41.799072,-88.024521,225,"IL","bur oak",101,"Deciduous broadleaf",233602,"Leaves",3,2020,128,6
37845,41.799072,-88.024521,225,"IL","bur oak",101,"Deciduous broadleaf",233602,"Leaves",3,2021,123,8
37865,42.862656,-76.989616,158,"NY","red maple",3,"Deciduous broadleaf",233650,"Flowers or flower buds",6,2020,98,1
37859,41.312599,-74.223099,225,"NY","red maple",3,"Deciduous broadleaf",233687,"Flowers or flower buds",6,2020,98,3
37859,41.312599,-74.223099,225,"NY","red maple",3,"Deciduous broadleaf",233687,"Open flowers",7,2020,99,1
37845,41.799072,-88.024521,225,"IL","bur oak",101,"Deciduous broadleaf",233711,"Leaves",3,2020,128,6
37845,41.799072,-88.024521,225,"IL","bur oak",101,"Deciduous broadleaf",233711,"Leaves",3,2021,123,8
37890,40.183697,-76.251785,113,"PA","flowering dogwood",12,"Deciduous broadleaf",233870,"Leaves",3,2020,126,13
32185,43.334846,-70.548027,15,"ME","red maple",3,"Deciduous broadleaf",233872,"Flowers or flower buds",6,2021,100,7
32185,43.334846,-70.548027,15,"ME","red maple",3,"Deciduous broadleaf",233872,"Flowers or flower buds",6,2022,84,2
32185,43.334846,-70.548027,15,"ME","red maple",3,"Deciduous broadleaf",233872,"Flowers or flower buds",6,2023,92,3
32185,43.334846,-70.548027,15,"ME","red maple",3,"Deciduous broadleaf",233872,"Flowers or flower buds",6,2024,104,5
32185,43.334846,-70.548027,15,"ME","red maple",3,"Deciduous broadleaf",233872,"Open flowers",7,2021,100,7
32185,43.334846,-70.548027,15,"ME","red maple",3,"Deciduous broadleaf",233872,"Open flowers",7,2022,97,3
32185,43.334846,-70.548027,15,"ME","red maple",3,"Deciduous broadleaf",233872,"Open flowers",7,2023,98,3
32185,43.334846,-70.548027,15,"ME","red maple",3,"Deciduous broadleaf",233872,"Open flowers",7,2024,99,2
37910,36.77166,-76.026321,4,"VA","wild bergamot",931,"Forb",233942,"Leaves (forbs)",3,2020,198,9
37890,40.183697,-76.251785,113,"PA","common snowberry",92,"Deciduous broadleaf",233949,"Breaking leaf buds",1,2020,95,3
37922,42.292313,-88.020279,247,"IL","red maple",3,"Deciduous broadleaf",234020,"Open flowers",7,2020,94,1
37980,39.438362,-77.534332,180,"MD","red maple",3,"Deciduous broadleaf",234065,"Flowers or flower buds",6,2020,102,3
23857,34.540024,-112.468498,1637,"AZ","netleaf hackberry",1342,"Deciduous broadleaf",234434,"Leaves",3,2020,123,7
32185,43.334846,-70.548027,15,"ME","apple",1208,"Deciduous broadleaf",234548,"Open flowers",7,2021,144,14
32185,43.334846,-70.548027,15,"ME","apple",1208,"Deciduous broadleaf",234548,"Open flowers",7,2022,136,16
32185,43.334846,-70.548027,15,"ME","apple",1208,"Deciduous broadleaf",234548,"Open flowers",7,2023,129,10
38067,42.878605,-71.949142,218,"NH","red maple",3,"Deciduous broadleaf",234722,"Flowers or flower buds",6,2020,106,6
38067,42.878605,-71.949142,218,"NH","red maple",3,"Deciduous broadleaf",234722,"Open flowers",7,2020,140,11
37971,42.983814,-75.962334,233,"NY","red maple",3,"Deciduous broadleaf",234749,"Flowers or flower buds",6,2020,104,3
37971,42.983814,-75.962334,233,"NY","red maple",3,"Deciduous broadleaf",234749,"Open flowers",7,2020,105,1
32185,43.334846,-70.548027,15,"ME","apple",1208,"Deciduous broadleaf",234755,"Open flowers",7,2021,144,14
32185,43.334846,-70.548027,15,"ME","apple",1208,"Deciduous broadleaf",234755,"Open flowers",7,2022,140,4
32185,43.334846,-70.548027,15,"ME","apple",1208,"Deciduous broadleaf",234755,"Open flowers",7,2023,129,10
38095,41.332451,-105.570045,2218,"WY","big sagebrush",105,"Drought deciduous broadleaf",235005,"Leaves",3,2020,111,2
38118,43.335144,-70.549446,19,"ME","apple",1208,"Deciduous broadleaf",235053,"Open flowers",7,2020,142,7
38118,43.335144,-70.549446,19,"ME","apple",1208,"Deciduous broadleaf",235053,"Open flowers",7,2021,134,6
2669,40.775406,-77.789986,334,"PA","white clover",191,"Forb",235081,"Leaves (forbs)",3,2020,126,2
2669,40.775406,-77.789986,334,"PA","white clover",191,"Forb",235081,"Leaves (forbs)",3,2022,105,2
38123,44.958439,-67.044449,27,"ME","red maple",3,"Deciduous broadleaf",235096,"Flowers or flower buds",6,2020,128,7
23309,39.950382,-86.264549,255,"IN","eastern redbud",7,"Deciduous broadleaf",235106,"Flowers or flower buds",6,2021,83,6
23309,39.950382,-86.264549,255,"IN","eastern redbud",7,"Deciduous broadleaf",235106,"Flowers or flower buds",6,2022,96,7
38132,41.798756,-74.876297,498,"NY","black walnut",80,"Deciduous broadleaf",235113,"Breaking leaf buds",1,2020,125,5
38072,42.837536,-71.657944,74,"NH","red maple",3,"Deciduous broadleaf",235303,"Flowers or flower buds",6,2020,105,5
38072,42.837536,-71.657944,74,"NH","red maple",3,"Deciduous broadleaf",235303,"Open flowers",7,2020,119,5
38070,42.798477,-71.744713,254,"NH","apple",1208,"Deciduous broadleaf",235314,"Open flowers",7,2020,140,5
38188,41.975796,-88.197433,246,"IL","red maple",3,"Deciduous broadleaf",235460,"Open flowers",7,2020,109,8
38189,41.852352,-88.046654,218,"IL","red maple",3,"Deciduous broadleaf",235467,"Flowers or flower buds",6,2021,101,13
38189,41.852352,-88.046654,218,"IL","red maple",3,"Deciduous broadleaf",235467,"Open flowers",7,2020,117,10
38189,41.852352,-88.046654,218,"IL","red maple",3,"Deciduous broadleaf",235467,"Open flowers",7,2021,101,13
38196,41.748699,-86.139397,243,"IN","black cherry",28,"Deciduous broadleaf",235497,"Flowers or flower buds",6,2020,86,7
36010,38.095383,-91.548607,308,"MO","flowering dogwood",12,"Deciduous broadleaf",235744,"Flowers or flower buds",6,2023,88,2
38312,37.751358,-122.469879,221,"CA","lavender thrift",745,"Forb",235798,"Open flowers",7,2020,117,10
38327,40.328484,-88.793625,233,"IL","pin oak",989,"Deciduous broadleaf",235879,"Leaves",3,2020,123,8
22580,42.077522,-72.558563,52,"MA","wild bergamot",931,"Forb",235983,"Leaves (forbs)",3,2020,120,4
22580,42.077522,-72.558563,52,"MA","wild bergamot",931,"Forb",235983,"Leaves (forbs)",3,2023,105,4
22580,42.077522,-72.558563,52,"MA","wild bergamot",931,"Forb",235983,"Leaves (forbs)",3,2024,118,3
38365,40.853722,-74.65435,226,"NJ","apple",1208,"Deciduous broadleaf",236084,"Open flowers",7,2020,123,7
19824,34.836891,-92.405724,86,"AR","American beautyberry",812,"Deciduous broadleaf",236141,"Breaking leaf buds",1,2021,87,3
19824,34.836891,-92.405724,86,"AR","American beautyberry",812,"Deciduous broadleaf",236141,"Breaking leaf buds",1,2022,101,21
19824,34.836891,-92.405724,86,"AR","American beautyberry",812,"Deciduous broadleaf",236141,"Breaking leaf buds",1,2023,94,8
19824,34.836891,-92.405724,86,"AR","American beautyberry",812,"Deciduous broadleaf",236141,"Breaking leaf buds",1,2024,80,9
19824,34.836891,-92.405724,86,"AR","American beautyberry",812,"Deciduous broadleaf",236141,"Flowers or flower buds",6,2020,163,8
19824,34.836891,-92.405724,86,"AR","American beautyberry",812,"Deciduous broadleaf",236141,"Flowers or flower buds",6,2021,153,14
19824,34.836891,-92.405724,86,"AR","American beautyberry",812,"Deciduous broadleaf",236141,"Flowers or flower buds",6,2023,144,16
19824,34.836891,-92.405724,86,"AR","American beautyberry",812,"Deciduous broadleaf",236141,"Flowers or flower buds",6,2024,165,21
38188,41.975796,-88.197433,246,"IL","common hackberry",829,"Deciduous broadleaf",236591,"Flowers or flower buds",6,2020,122,7
38404,42.107731,-76.215538,316,"NY","pin oak",989,"Deciduous broadleaf",236594,"Leaves",3,2020,141,5
23857,34.540024,-112.468498,1637,"AZ","apple",1208,"Deciduous broadleaf",236611,"Open flowers",7,2021,108,8
34665,38.999882,-86.59021,281,"IN","common persimmon",303,"Deciduous broadleaf",236613,"Flowers or flower buds",6,2020,145,2
34665,38.999882,-86.59021,281,"IN","common persimmon",303,"Deciduous broadleaf",236613,"Flowers or flower buds",6,2021,145,11
34665,38.999882,-86.59021,281,"IN","common persimmon",303,"Deciduous broadleaf",236613,"Flowers or flower buds",6,2022,134,17
34665,38.999882,-86.59021,281,"IN","common persimmon",303,"Deciduous broadleaf",236613,"Flowers or flower buds",6,2023,131,8
34665,38.999882,-86.59021,281,"IN","common persimmon",303,"Deciduous broadleaf",236613,"Flowers or flower buds",6,2024,136,16
22580,42.077522,-72.558563,52,"MA","red maple",3,"Deciduous broadleaf",237087,"Flowers or flower buds",6,2022,92,6
22580,42.077522,-72.558563,52,"MA","red maple",3,"Deciduous broadleaf",237087,"Flowers or flower buds",6,2023,85,8
22580,42.077522,-72.558563,52,"MA","red maple",3,"Deciduous broadleaf",237087,"Flowers or flower buds",6,2024,79,3
22580,42.077522,-72.558563,52,"MA","red maple",3,"Deciduous broadleaf",237087,"Open flowers",7,2022,92,6
22580,42.077522,-72.558563,52,"MA","red maple",3,"Deciduous broadleaf",237087,"Open flowers",7,2023,99,14
22580,42.077522,-72.558563,52,"MA","red maple",3,"Deciduous broadleaf",237087,"Open flowers",7,2024,88,3
34771,39.517929,-84.731422,236,"OH","eastern redbud",7,"Deciduous broadleaf",237107,"Flowers or flower buds",6,2020,128,10
38089,37.679668,-106.350189,2400,"CO","Goodding's willow",1163,"Deciduous broadleaf",237729,"Breaking leaf buds",1,2020,121,8
38493,32.39724,-111.002159,801,"AZ","brittlebush",859,"Drought deciduous broadleaf",237798,"Leaves",3,2020,258,2
38493,32.39724,-111.002159,801,"AZ","brittlebush",859,"Drought deciduous broadleaf",237798,"Leaves",3,2021,3,2
38493,32.39724,-111.002159,801,"AZ","brittlebush",859,"Drought deciduous broadleaf",237798,"Leaves",3,2022,22,4
38493,32.39724,-111.002159,801,"AZ","brittlebush",859,"Drought deciduous broadleaf",237798,"Leaves",3,2023,27,2
38493,32.39724,-111.002159,801,"AZ","brittlebush",859,"Drought deciduous broadleaf",237798,"Leaves",3,2024,13,8
38493,32.39724,-111.002159,801,"AZ","brittlebush",859,"Drought deciduous broadleaf",237798,"Flowers or flower buds",6,2021,61,1
38493,32.39724,-111.002159,801,"AZ","brittlebush",859,"Drought deciduous broadleaf",237798,"Flowers or flower buds",6,2022,52,2
38493,32.39724,-111.002159,801,"AZ","brittlebush",859,"Drought deciduous broadleaf",237798,"Flowers or flower buds",6,2023,84,5
38493,32.39724,-111.002159,801,"AZ","brittlebush",859,"Drought deciduous broadleaf",237798,"Flowers or flower buds",6,2024,90,7
38493,32.39724,-111.002159,801,"AZ","catclaw acacia",776,"Drought deciduous broadleaf",237801,"Leaves",3,2021,46,1
38493,32.39724,-111.002159,801,"AZ","catclaw acacia",776,"Drought deciduous broadleaf",237801,"Leaves",3,2022,60,4
38493,32.39724,-111.002159,801,"AZ","catclaw acacia",776,"Drought deciduous broadleaf",237801,"Leaves",3,2023,10,4
38493,32.39724,-111.002159,801,"AZ","catclaw acacia",776,"Drought deciduous broadleaf",237801,"Leaves",3,2024,343,1
38493,32.39724,-111.002159,801,"AZ","velvet mesquite",317,"Drought deciduous broadleaf",237805,"Leaves",3,2021,68,1
38493,32.39724,-111.002159,801,"AZ","velvet mesquite",317,"Drought deciduous broadleaf",237805,"Leaves",3,2023,190,2
38493,32.39724,-111.002159,801,"AZ","creosote bush",117,"Evergreen broadleaf",237812,"Flowers or flower buds",6,2021,59,1
38493,32.39724,-111.002159,801,"AZ","creosote bush",117,"Evergreen broadleaf",237812,"Flowers or flower buds",6,2022,22,6
38493,32.39724,-111.002159,801,"AZ","creosote bush",117,"Evergreen broadleaf",237812,"Flowers or flower buds",6,2023,19,5
38493,32.39724,-111.002159,801,"AZ","creosote bush",117,"Evergreen broadleaf",237812,"Flowers or flower buds",6,2024,55,7
38493,32.39724,-111.002159,801,"AZ","creosote bush",117,"Evergreen broadleaf",237812,"Open flowers",7,2021,97,4
38493,32.39724,-111.002159,801,"AZ","creosote bush",117,"Evergreen broadleaf",237812,"Open flowers",7,2022,92,7
38493,32.39724,-111.002159,801,"AZ","creosote bush",117,"Evergreen broadleaf",237812,"Open flowers",7,2024,90,7
38508,40.19912,-85.416138,285,"IN","wild bergamot",931,"Forb",237883,"Leaves (forbs)",3,2021,96,3
38508,40.19912,-85.416138,285,"IN","wild bergamot",931,"Forb",237883,"Leaves (forbs)",3,2022,109,3
38508,40.19912,-85.416138,285,"IN","wild bergamot",931,"Forb",237883,"Leaves (forbs)",3,2023,100,4
38508,40.19912,-85.416138,285,"IN","wild bergamot",931,"Forb",237883,"Leaves (forbs)",3,2024,94,7
38516,41.770496,-87.999031,231,"IL","bur oak",101,"Deciduous broadleaf",237914,"Leaves",3,2020,129,8
38501,40.199524,-85.414024,284,"IN","northern spicebush",915,"Deciduous broadleaf",237993,"Breaking leaf buds",1,2021,107,4
38501,40.199524,-85.414024,284,"IN","northern spicebush",915,"Deciduous broadleaf",237993,"Breaking leaf buds",1,2022,109,3
38501,40.199524,-85.414024,284,"IN","northern spicebush",915,"Deciduous broadleaf",237993,"Breaking leaf buds",1,2023,100,4
38501,40.199524,-85.414024,284,"IN","northern spicebush",915,"Deciduous broadleaf",237993,"Breaking leaf buds",1,2024,100,6
38501,40.199524,-85.414024,284,"IN","northern spicebush",915,"Deciduous broadleaf",237993,"Flowers or flower buds",6,2021,79,8
38501,40.199524,-85.414024,284,"IN","northern spicebush",915,"Deciduous broadleaf",237993,"Flowers or flower buds",6,2022,64,21
38501,40.199524,-85.414024,284,"IN","northern spicebush",915,"Deciduous broadleaf",237993,"Flowers or flower buds",6,2024,283,19
38501,40.199524,-85.414024,284,"IN","Virginia bluebells",176,"Forb",237994,"Flowers or flower buds",6,2021,89,6
38501,40.199524,-85.414024,284,"IN","Virginia bluebells",176,"Forb",237994,"Flowers or flower buds",6,2022,92,4
38501,40.199524,-85.414024,284,"IN","Virginia bluebells",176,"Forb",237994,"Flowers or flower buds",6,2023,87,4
38501,40.199524,-85.414024,284,"IN","Virginia bluebells",176,"Forb",237994,"Flowers or flower buds",6,2024,87,7
37740,33.515034,-81.747826,144,"SC","American beautyberry",812,"Deciduous broadleaf",238095,"Flowers or flower buds",6,2020,139,11
38569,41.034615,-73.740723,73,"NY","flowering dogwood",12,"Deciduous broadleaf",238152,"Leaves",3,2021,112,19
38569,41.034615,-73.740723,73,"NY","flowering dogwood",12,"Deciduous broadleaf",238152,"Flowers or flower buds",6,2021,112,19
38585,32.21286,-110.902466,769,"AZ","jojoba",769,"Evergreen broadleaf",238202,"Flowers or flower buds",6,2020,120,2
38585,32.21286,-110.902466,769,"AZ","jojoba",769,"Evergreen broadleaf",238202,"Flowers or flower buds",6,2021,42,29
